gauge_id,im,imr,fs,r,g,b
camelsgb_24004,0.32726296752927686,1.3363384188626908,0.0,0.33636851623536157,0.6681692094313454,0.0
camelsgb_24005,0.2539761344219694,1.392296918767507,0.0,0.3730119327890153,0.6961484593837535,0.0
camelsgb_25001,0.3927793496791776,1.2720465200212752,0.0,0.3036103251604112,0.6360232600106376,0.0
camelsgb_25006,0.4036189931811194,1.2597402597402598,0.0,0.2981905034094403,0.6298701298701299,0.0
camelsgb_25020,0.19880658272649562,1.4016910705304955,0.0,0.4005967086367522,0.7008455352652477,0.0
camelsgb_25021,0.19880966280485346,1.4022642663105125,0.0,0.40059516859757327,0.7011321331552562,0.0
camelsgb_25029,0.21677965667266322,1.4046132971506107,0.0,0.3916101716636684,0.7023066485753053,0.0
camelsgb_26003,0.2254153593973889,1.3825903825903825,0.0,0.38729232030130556,0.6912951912951912,0.0
camelsgb_26005,0.25035795309946596,1.386103128933914,0.0,0.374821023450267,0.693051564466957,0.0
camelsgb_26009,0.21609996883882351,1.3969039461997208,0.0,0.39195001558058823,0.6984519730998604,0.0
camelsgb_27001,0.2895642009402319,1.372935741999758,0.0,0.35521789952988403,0.686467870999879,0.0
camelsgb_27002,0.37367301511106055,1.3076107236265506,0.0,0.3131634924444697,0.6538053618132753,0.0
camelsgb_27003,0.3334493112482548,1.3394657570044823,0.0,0.3332753443758726,0.6697328785022412,0.0
camelsgb_27006,0.31839611491586545,1.349317514495465,0.0,0.3408019425420673,0.6746587572477325,0.0
camelsgb_27007,0.3594904036786129,1.3157903101209816,0.0,0.3202547981606936,0.6578951550604908,0.0
camelsgb_27021,0.24082796983779098,1.3926475116826698,0.0,0.3795860150811045,0.6963237558413349,0.0
camelsgb_27023,0.23055351383668396,1.4048758259284575,0.0,0.384723243081658,0.7024379129642288,0.0
camelsgb_27025,0.21021740707871303,1.4017255830926971,0.0,0.39489129646064347,0.7008627915463486,0.0
camelsgb_27026,0.236611764503475,1.3926138782460622,0.0,0.3816941177482625,0.6963069391230311,0.0
camelsgb_27029,0.411729967766347,1.2627795286636752,0.0,0.29413501611682646,0.6313897643318376,0.0
camelsgb_27030,0.21086575180768916,1.4089816857425381,0.0,0.3945671240961554,0.7044908428712691,0.0
camelsgb_27034,0.42708952820229557,1.2429151875256361,0.0,0.28645523589885225,0.6214575937628181,0.0
camelsgb_27035,0.4160570966439509,1.2477549380259585,0.0,0.2919714516780245,0.6238774690129792,0.0
camelsgb_27041,0.23324041780480784,1.3957649022446015,0.0,0.38337979109759607,0.6978824511223007,0.0
camelsgb_27042,0.254531404659001,1.3837308868501528,0.0,0.3727342976704995,0.6918654434250764,0.0
camelsgb_27043,0.4342428205071209,1.2358375582922432,0.0,0.28287858974643953,0.6179187791461216,0.0
camelsgb_27049,0.25518016774781366,1.3780132328938826,0.0,0.3724099161260932,0.6890066164469413,0.0
camelsgb_27062,0.2827010807012604,1.3764329265540667,0.0,0.3586494596493698,0.6882164632770333,0.0
camelsgb_27064,0.12326687976386293,1.4248665141113654,0.0,0.4383665601180685,0.7124332570556827,0.0
camelsgb_27065,0.354337906791452,1.3230019009835523,0.0,0.322831046604274,0.6615009504917762,0.0
camelsgb_27071,0.2809927775484386,1.3694137174840668,0.0,0.3595036112257807,0.6847068587420334,0.0
camelsgb_27077,0.3034257351650269,1.3693356374807988,0.0,0.34828713241748654,0.6846678187403994,0.0
camelsgb_27079,0.33908601330092686,1.334997348664491,0.0,0.3304569933495366,0.6674986743322455,0.0
camelsgb_27080,0.3493098990166803,1.3275196930164141,0.0,0.32534505049165985,0.6637598465082071,0.0
camelsgb_27087,0.2555537717519408,1.3904032735451306,0.0,0.37222311412402964,0.6952016367725653,0.0
camelsgb_27089,0.36180165279302146,1.3183725075798631,0.0,0.3190991736034893,0.6591862537899316,0.0
camelsgb_27090,0.395343845376871,1.2695950669782554,0.0,0.3023280773115645,0.6347975334891277,0.0
camelsgb_28001,0.40431068917044194,1.2799120234604104,0.0,0.297844655414779,0.6399560117302052,0.0
camelsgb_28003,0.17273995013001842,1.4000588756892551,0.0,0.4136300249349908,0.7000294378446276,0.0
camelsgb_28008,0.3340798838788655,1.329077870034229,0.0,0.3329600580605673,0.6645389350171145,0.0
camelsgb_28012,0.22144703140555252,1.3650172911832434,0.0,0.3892764842972237,0.6825086455916217,0.0
camelsgb_28015,0.14100026123971046,1.4225391511344014,0.0,0.4294998693801448,0.7112695755672007,0.0
camelsgb_28018,0.30299879219486786,1.3427675589333004,0.0,0.3485006039025661,0.6713837794666502,0.0
camelsgb_28023,0.39308654870541576,1.2826932591210771,0.0,0.3034567256472921,0.6413466295605386,0.0
camelsgb_28024,0.11624615788214897,1.4177340887461671,0.0,0.4418769210589255,0.7088670443730836,0.0
camelsgb_28026,0.1308790457680391,1.417177035455699,0.0,0.43456047711598045,0.7085885177278495,0.0
camelsgb_28031,0.3613232702405877,1.3075819182013872,0.0,0.3193383648797061,0.6537909591006936,0.0
camelsgb_28039,0.1714057978497212,1.4059113300492612,0.0,0.4142971010751394,0.7029556650246306,0.0
camelsgb_28040,0.2849931327711744,1.3304001676094699,0.0,0.35750343361441284,0.6652000838047349,0.0
camelsgb_28043,0.3723911739361334,1.3077274900946931,0.0,0.3138044130319333,0.6538637450473466,0.0
camelsgb_28046,0.3613232702405876,1.3075819182013872,0.0,0.31933836487970624,0.6537909591006936,0.0
camelsgb_28048,0.2189796003006583,1.393162393162393,0.0,0.39051019984967084,0.6965811965811965,0.0
camelsgb_28050,0.11004220329644172,1.4153486408230163,0.0,0.4449788983517791,0.7076743204115081,0.0
camelsgb_28052,0.21492374194067845,1.3573573573573574,0.0,0.3925381290296608,0.6786786786786787,0.0
camelsgb_28055,0.2124321378420891,1.4003774003774003,0.0,0.39378393107895543,0.7001887001887002,0.0
camelsgb_28056,0.12683657345852986,1.408557717941882,0.0,0.4365817132707351,0.704278858970941,0.0
camelsgb_28060,0.12015751229069123,1.4227401129943504,0.0,0.43992124385465436,0.7113700564971752,0.0
camelsgb_28066,0.14465691542556378,1.4269690927218346,0.0,0.4276715422872181,0.7134845463609173,0.0
camelsgb_28067,0.30698332861033667,1.3524812156007782,0.0,0.34650833569483164,0.6762406078003891,0.0
camelsgb_28072,0.11230731018923397,1.4263157894736842,0.0,0.443846344905383,0.7131578947368421,0.0
camelsgb_28074,0.11730863375075734,1.4122531181916793,0.0,0.4413456831246213,0.7061265590958397,0.0
camelsgb_28080,0.15662799856612228,1.412649535745422,0.0,0.42168600071693885,0.706324767872711,0.0
camelsgb_28081,0.18190748690329625,1.3878550127441132,0.0,0.40904625654835186,0.6939275063720566,0.0
camelsgb_28082,0.11301059937771352,1.4144424874678228,0.0,0.44349470031114324,0.7072212437339114,0.0
camelsgb_28085,0.32089345777483874,1.3432502852971195,0.0,0.3395532711125806,0.6716251426485598,0.0
camelsgb_28091,0.1400256177914322,1.422222222222222,0.0,0.4299871911042839,0.711111111111111,0.0
camelsgb_28093,0.11639537289929902,1.41328526287833,0.0,0.4418023135503505,0.706642631439165,0.0
camelsgb_28116,0.15411106138632427,1.421218487394958,0.0,0.4229444693068379,0.710609243697479,0.0
camelsgb_28117,0.35719102915019896,1.3168557648562542,0.0,0.3214044854249005,0.6584278824281271,0.0
camelsgb_29002,0.13229269103512692,1.4144927536231884,0.0,0.4338536544824365,0.7072463768115942,0.0
camelsgb_29003,0.13732165753854564,1.416678545972915,0.0,0.4313391712307272,0.7083392729864575,0.0
camelsgb_29005,0.12045240944848656,1.4199939503932244,0.0,0.4397737952757567,0.7099969751966122,0.0
camelsgb_30001,0.10144189194960825,1.4308531029478946,0.0,0.44927905402519586,0.7154265514739473,0.0
camelsgb_30004,0.12235383571502705,1.420926193318905,0.0,0.4388230821424865,0.7104630966594525,0.0
camelsgb_30005,0.10974107674229171,1.4295454545454545,0.0,0.44512946162885414,0.7147727272727272,0.0
camelsgb_30011,0.13344693398414254,1.4161309175920516,0.0,0.43327653300792873,0.7080654587960258,0.0
camelsgb_3003,0.49961174901706,1.1733916958861106,0.0,0.25019412549147,0.5866958479430553,0.0
camelsgb_31002,0.08352079729607176,1.4335204402541657,0.0,0.4582396013519641,0.7167602201270828,0.0
camelsgb_31006,0.09438146726053254,1.414713468735947,0.0,0.45280926636973373,0.7073567343679735,0.0
camelsgb_31010,0.08829146240967024,1.4118457300275482,0.0,0.4558542687951649,0.7059228650137741,0.0
camelsgb_31021,0.10768383507670269,1.4084060093541013,0.0,0.4461580824616487,0.7042030046770507,0.0
camelsgb_32003,0.07879590680960959,1.4234972677595628,0.0,0.4606020465951952,0.7117486338797814,0.0
camelsgb_32004,0.10088643951310965,1.4158757549611733,0.0,0.4495567802434452,0.7079378774805867,0.0
camelsgb_32006,0.0999303222476358,1.4281320689241475,0.0,0.4500348388761821,0.7140660344620737,0.0
camelsgb_32008,0.10270391390639662,1.4285123966942148,0.0,0.44864804304680167,0.7142561983471074,0.0
camelsgb_33006,0.10372380188574674,1.3752439250256467,0.0,0.44813809905712665,0.6876219625128234,0.0
camelsgb_33007,0.09736926666480472,1.4141784820683903,0.0,0.45131536666759764,0.7070892410341951,0.0
camelsgb_33012,0.056717950042989955,1.4285493349829879,0.0,0.471641024978505,0.7142746674914939,0.0
camelsgb_33013,0.07341352485745438,1.392494929006085,0.0,0.46329323757127283,0.6962474645030425,0.0
camelsgb_33014,0.05693365887744078,1.3828556707958777,0.0,0.47153317056127964,0.6914278353979388,0.0
camelsgb_33018,0.09621020919325303,1.4342344866227763,0.0,0.45189489540337346,0.7171172433113882,0.0
camelsgb_33019,0.09776145980945905,1.3769454809109587,0.0,0.4511192700952705,0.6884727404554793,0.0
camelsgb_33020,0.05171245339321861,1.4223751231208364,0.0,0.4741437733033907,0.7111875615604182,0.0
camelsgb_33021,0.0519105951683733,1.4331962127719358,0.0,0.47404470241581337,0.7165981063859679,0.0
camelsgb_33022,0.06809892470244995,1.447181333027729,0.0,0.46595053764877503,0.7235906665138645,0.0
camelsgb_33023,0.03790371726467129,1.3731057224783974,0.0,0.4810481413676644,0.6865528612391987,0.0
camelsgb_33024,0.05728033551388309,1.4231404958677687,0.0,0.47135983224305844,0.7115702479338843,0.0
camelsgb_33028,0.07237376840820978,1.4608275862068965,0.0,0.4638131157958951,0.7304137931034482,0.0
camelsgb_33029,0.08684452213581573,1.3756432246998285,0.0,0.45657773893209214,0.6878216123499142,0.0
camelsgb_33031,0.08417213693000287,1.4496662958843158,0.0,0.45791393153499854,0.7248331479421579,0.0
camelsgb_33032,0.10727661364995789,1.421957671957672,0.0,0.44636169317502106,0.710978835978836,0.0
camelsgb_33033,0.0760835242539306,1.4353471842536907,0.0,0.4619582378730347,0.7176735921268453,0.0
camelsgb_33034,0.08706227409684873,1.3834984848097855,0.0,0.4564688629515756,0.6917492424048928,0.0
camelsgb_33039,0.0841905292143618,1.4460975025724463,0.0,0.4579047353928191,0.7230487512862231,0.0
camelsgb_33053,0.04533219063320753,1.406755009696186,0.0,0.47733390468339626,0.703377504848093,0.0
camelsgb_33058,0.0997433718420272,1.4586836361995497,0.0,0.4501283140789864,0.7293418180997748,0.0
camelsgb_34002,0.1146265404874992,1.3825634352635003,0.0,0.4426867297562504,0.6912817176317502,0.0
camelsgb_34003,0.13696826782375607,1.408722741433022,0.0,0.431515866088122,0.704361370716511,0.0
camelsgb_34004,0.12324100406086043,1.4155758910180305,0.0,0.43837949796956976,0.7077879455090152,0.0
camelsgb_34005,0.12043149877939614,1.3895137018849992,0.0,0.4397842506103019,0.6947568509424996,0.0
camelsgb_34006,0.09236508312381723,1.3851688483264881,0.0,0.4538174584380914,0.6925844241632441,0.0
camelsgb_34007,0.08897611464344672,1.3889952153110048,0.0,0.45551194267827666,0.6944976076555024,0.0
camelsgb_34010,0.09461841504219419,1.3815305741597985,0.0,0.4526907924789029,0.6907652870798993,0.0
camelsgb_34011,0.12176674531059035,1.4246357299558818,0.0,0.4391166273447048,0.7123178649779409,0.0
camelsgb_34012,0.11402575203562036,1.44150821785369,0.0,0.4429871239821898,0.720754108926845,0.0
camelsgb_35003,0.09018418692291302,1.3997975708502024,0.0,0.4549079065385435,0.6998987854251012,0.0
camelsgb_35008,0.07566644957981357,1.3887468030690537,0.0,0.4621667752100932,0.6943734015345269,0.0
camelsgb_36003,0.03834583925465427,1.4025334271639691,0.0,0.48082708037267285,0.7012667135819846,0.0
camelsgb_36006,0.03720211655261511,1.3950573861242836,0.0,0.48139894172369246,0.6975286930621418,0.0
camelsgb_36012,0.04068958305195166,1.391025641025641,0.0,0.47965520847402415,0.6955128205128205,0.0
camelsgb_37001,0.05408368285463544,1.4334685968231744,0.0,0.4729581585726823,0.7167342984115872,0.0
camelsgb_37003,0.03219480206129977,1.416025641025641,0.0,0.4839025989693501,0.7080128205128206,0.0
camelsgb_37005,0.022628034622008252,1.4046014080694884,0.0,0.4886859826889959,0.7023007040347442,0.0
camelsgb_37008,0.04281547216100323,1.4249999999999998,0.0,0.4785922639194984,0.7124999999999999,0.0
camelsgb_37009,0.021584004200688057,1.4216949152542373,0.0,0.48920799789965597,0.7108474576271187,0.0
camelsgb_37010,0.02799026266907753,1.4147623388054842,0.0,0.4860048686654612,0.7073811694027421,0.0
camelsgb_37011,0.04281547216100324,1.425,0.0,0.4785922639194984,0.7125,0.0
camelsgb_37019,0.04679676191935645,1.4515455304928988,0.0,0.4766016190403218,0.7257727652464494,0.0
camelsgb_37020,0.04281547216100324,1.425,0.0,0.4785922639194984,0.7125,0.0
camelsgb_37031,0.027679713398724725,1.4275270184361093,0.0,0.4861601433006376,0.7137635092180546,0.0
camelsgb_38001,0.08400674180762746,1.4386601693100156,0.0,0.45799662909618627,0.7193300846550078,0.0
camelsgb_38003,0.09866898743125872,1.4492698412698413,0.0,0.45066550628437063,0.7246349206349206,0.0
camelsgb_38004,0.08694500240170576,1.4409535620779936,0.0,0.4565274987991471,0.7204767810389968,0.0
camelsgb_38018,0.09952062475408446,1.4497941747540788,0.0,0.45023968762295774,0.7248970873770394,0.0
camelsgb_38026,0.06255554652669644,1.4294001131861913,0.0,0.46872222673665176,0.7147000565930957,0.0
camelsgb_38029,0.08694500240170576,1.4409535620779936,0.0,0.4565274987991471,0.7204767810389968,0.0
camelsgb_38030,0.08796133285167952,1.432839767318879,0.0,0.45601933357416025,0.7164198836594395,0.0
camelsgb_39004,0.08316509959569927,1.4534883720930232,0.0,0.45841745020215036,0.7267441860465116,0.0
camelsgb_39006,0.13353351317301934,1.442786315753447,0.0,0.43323324341349034,0.7213931578767235,0.0
camelsgb_39007,0.16857722692682672,1.4828428847555755,0.0,0.4157113865365866,0.7414214423777877,0.0
camelsgb_39008,0.1203111715273224,1.454346378399935,0.0,0.4398444142363388,0.7271731891999675,0.0
camelsgb_39010,0.11065826588562407,1.4569456583238831,0.0,0.44467086705718795,0.7284728291619416,0.0
camelsgb_39011,0.19556681738098528,1.474409232468974,0.0,0.4022165913095074,0.737204616234487,0.0
camelsgb_39012,0.06318929496041663,1.4504876219054763,0.0,0.4684053525197917,0.7252438109527382,0.0
camelsgb_39014,0.11452420970790461,1.4564848484848485,0.0,0.44273789514604767,0.7282424242424242,0.0
camelsgb_39016,0.14411638919848344,1.4676595550863618,0.0,0.42794180540075827,0.7338297775431809,0.0
camelsgb_39019,0.13837745051199138,1.459799013255818,0.0,0.4308112747440043,0.729899506627909,0.0
camelsgb_39020,0.139734677528593,1.4561743341404358,0.0,0.4301326612357035,0.7280871670702179,0.0
camelsgb_39021,0.09280792439803069,1.443532948810077,0.0,0.4535960378009847,0.7217664744050385,0.0
camelsgb_39022,0.15685312154375028,1.4793246954286867,0.0,0.42157343922812485,0.7396623477143434,0.0
camelsgb_39023,0.13033203887142764,1.4644212523719164,0.0,0.4348339805642862,0.7322106261859582,0.0
camelsgb_39025,0.14882900785546044,1.4734177215189872,0.0,0.4255854960722698,0.7367088607594936,0.0
camelsgb_39027,0.13821221794619967,1.464864864864865,0.0,0.4308938910269002,0.7324324324324325,0.0
camelsgb_39028,0.14261418787820926,1.4784632034632035,0.0,0.4286929060608954,0.7392316017316017,0.0
camelsgb_39029,0.12333819632805643,1.4831583552055994,0.0,0.4383309018359718,0.7415791776027997,0.0
camelsgb_39034,0.1001285908711567,1.446573959494928,0.0,0.44993570456442167,0.723286979747464,0.0
camelsgb_39035,0.1716472238003487,1.4456815114709851,0.0,0.41417638809982565,0.7228407557354926,0.0
camelsgb_39037,0.15787837675742736,1.4592144247957197,0.0,0.42106081162128633,0.7296072123978599,0.0
camelsgb_39042,0.09232980312486727,1.4571953781512605,0.0,0.45383509843756636,0.7285976890756303,0.0
camelsgb_39056,0.06843281143644195,1.4455518641565153,0.0,0.465783594281779,0.7227759320782576,0.0
camelsgb_39069,0.090765321418298,1.4705009699874472,0.0,0.454617339290851,0.7352504849937236,0.0
camelsgb_39078,0.19796173745417475,1.4689645381767014,0.0,0.4010191312729126,0.7344822690883507,0.0
camelsgb_39081,0.0924663439833398,1.461262911152778,0.0,0.4537668280083301,0.730631455576389,0.0
camelsgb_39087,0.11700694953079711,1.4601144805748387,0.0,0.4414965252346014,0.7300572402874194,0.0
camelsgb_39088,0.12239030903705439,1.4636363636363636,0.0,0.4388048454814728,0.7318181818181818,0.0
camelsgb_39101,0.14276866037161298,1.4699068816715877,0.0,0.4286156698141935,0.7349534408357938,0.0
camelsgb_39105,0.09723598715660835,1.451971975530387,0.0,0.45138200642169585,0.7259859877651935,0.0
camelsgb_39108,0.17164722380034866,1.4456815114709851,0.0,0.41417638809982565,0.7228407557354926,0.0
camelsgb_39114,0.13821221794619967,1.464864864864865,0.0,0.4308938910269002,0.7324324324324325,0.0
camelsgb_39120,0.19842802087669523,1.4685401201838104,0.0,0.4007859895616524,0.7342700600919052,0.0
camelsgb_39125,0.11452420970790461,1.4564848484848485,0.0,0.44273789514604767,0.7282424242424242,0.0
camelsgb_39141,0.17054130806734716,1.4785560784767324,0.0,0.41472934596632643,0.7392780392383662,0.0
camelsgb_39142,0.15634721080591094,1.439102564102564,0.0,0.4218263945970445,0.719551282051282,0.0
camelsgb_39143,0.15634721080591094,1.439102564102564,0.0,0.4218263945970445,0.719551282051282,0.0
camelsgb_39144,0.09885842859856324,1.4406943105110899,0.0,0.4505707857007184,0.7203471552555449,0.0
camelsgb_40003,0.0959377431906,1.4589636299544817,0.0,0.4520311284047,0.7294818149772408,0.0
camelsgb_40004,0.10962197456849676,1.4616750558776594,0.0,0.4451890127157516,0.7308375279388297,0.0
camelsgb_40005,0.09803608965762416,1.4505628697242823,0.0,0.45098195517118794,0.7252814348621411,0.0
camelsgb_40007,0.10471827071672042,1.4627006804874372,0.0,0.44764086464163977,0.7313503402437186,0.0
camelsgb_40009,0.10425010527633394,1.465712306626645,0.0,0.44787494736183303,0.7328561533133225,0.0
camelsgb_4001,0.5433039514633763,1.1074569294227228,0.0,0.22834802426831186,0.5537284647113614,0.0
camelsgb_40010,0.0900451555317054,1.4626269542394157,0.0,0.4549774222341473,0.7313134771197078,0.0
camelsgb_40011,0.118039984646043,1.4207483709202222,0.0,0.4409800076769785,0.7103741854601111,0.0
camelsgb_40012,0.09577465548788085,1.4574913994211467,0.0,0.45211267225605956,0.7287456997105733,0.0
camelsgb_40013,0.10156168384336278,1.4587462686567165,0.0,0.4492191580783186,0.7293731343283583,0.0
camelsgb_40016,0.07528790301804954,1.4523809523809526,0.0,0.4623560484909752,0.7261904761904763,0.0
camelsgb_40018,0.10156168384336277,1.4587462686567165,0.0,0.44921915807831864,0.7293731343283583,0.0
camelsgb_40020,0.1066095284392623,1.4632222222222224,0.0,0.44669523578036885,0.7316111111111112,0.0
camelsgb_40022,0.11989084618172723,1.4219066937119675,0.0,0.4400545769091364,0.7109533468559838,0.0
camelsgb_4003,0.47817163365925525,1.2037722545390446,0.0,0.2609141831703724,0.6018861272695223,0.0
camelsgb_4005,0.5702011193156392,1.0639680159920042,0.0,0.2148994403421804,0.5319840079960021,0.0
camelsgb_4006,0.5583009648191165,1.0744342740910247,0.0,0.22084951759044175,0.5372171370455123,0.0
camelsgb_41003,0.10979825501583758,1.4700460829493087,0.0,0.4451008724920812,0.7350230414746544,0.0
camelsgb_41004,0.09637243118307685,1.4710758880367396,0.0,0.4518137844084616,0.7355379440183698,0.0
camelsgb_41005,0.09195764981503174,1.4675638371290545,0.0,0.45402117509248413,0.7337819185645272,0.0
camelsgb_41006,0.10495203624936411,1.4753513513513514,0.0,0.44752398187531794,0.7376756756756757,0.0
camelsgb_41009,0.18414317844449438,1.4750854489721632,0.0,0.4079284107777528,0.7375427244860816,0.0
camelsgb_41011,0.19489507754519267,1.4733304286527469,0.0,0.4025524612274037,0.7366652143263734,0.0
camelsgb_41012,0.08120949603652915,1.4656898656898656,0.0,0.4593952519817354,0.7328449328449328,0.0
camelsgb_41014,0.10791515344277873,1.4687494297728858,0.0,0.44604242327861066,0.7343747148864429,0.0
camelsgb_41019,0.0790628512292464,1.45250190500381,0.0,0.4604685743853768,0.726250952501905,0.0
camelsgb_41022,0.18762831979679118,1.473720430107527,0.0,0.4061858401016044,0.7368602150537635,0.0
camelsgb_41023,0.18940429186609153,1.464855687606112,0.0,0.40529785406695423,0.732427843803056,0.0
camelsgb_41025,0.1262558080487489,1.481346812425804,0.0,0.43687209597562554,0.740673406212902,0.0
camelsgb_42001,0.17672768596512745,1.4878174330816747,0.0,0.4116361570174363,0.7439087165408373,0.0
camelsgb_42003,0.1460754970417447,1.5103298296484233,0.0,0.42696225147912764,0.7551649148242117,0.0
camelsgb_42004,0.14900160812491062,1.4903763485587396,0.0,0.4254991959375447,0.7451881742793698,0.0
camelsgb_42006,0.18133555986833727,1.4752163650668764,0.0,0.40933222006583136,0.7376081825334382,0.0
camelsgb_42008,0.18552110919754602,1.4802738245361196,0.0,0.407239445401227,0.7401369122680598,0.0
camelsgb_42010,0.17312301449836628,1.4822050755881624,0.0,0.41343849275081684,0.7411025377940812,0.0
camelsgb_42011,0.1572300697680444,1.4973722363175064,0.0,0.4213849651159778,0.7486861181587532,0.0
camelsgb_42016,0.1815788220482992,1.480621137323051,0.0,0.4092105889758504,0.7403105686615254,0.0
camelsgb_42024,0.1581841332675302,1.4762762904886184,0.0,0.4209079333662349,0.7381381452443092,0.0
camelsgb_42026,0.14029987993080772,1.501616220981487,0.0,0.42985006003459614,0.7508081104907435,0.0
camelsgb_42027,0.1548467727207842,1.4756049960967994,0.0,0.4225766136396079,0.7378024980483997,0.0
camelsgb_43005,0.14856699538895518,1.481072020358512,0.0,0.4257165023055224,0.740536010179256,0.0
camelsgb_43006,0.18569372584204555,1.461111111111111,0.0,0.4071531370789772,0.7305555555555555,0.0
camelsgb_43007,0.18657997872670185,1.4577854485145734,0.0,0.4067100106366491,0.7288927242572867,0.0
camelsgb_43008,0.18173421846274196,1.46381202652986,0.0,0.409132890768629,0.73190601326493,0.0
camelsgb_43009,0.1954946975995049,1.4335885805197903,0.0,0.40225265120024756,0.7167942902598952,0.0
camelsgb_43014,0.1492220856067665,1.4734177215189874,0.0,0.42538895719661673,0.7367088607594937,0.0
camelsgb_43017,0.1492220856067665,1.4734177215189872,0.0,0.42538895719661673,0.7367088607594936,0.0
camelsgb_43018,0.1732659231116337,1.4920050305425798,0.0,0.41336703844418315,0.7460025152712899,0.0
camelsgb_43021,0.16411338084789093,1.4831532974923043,0.0,0.4179433095760545,0.7415766487461521,0.0
camelsgb_44001,0.2085870882062358,1.4382873574439086,0.0,0.3957064558968821,0.7191436787219543,0.0
camelsgb_44002,0.19495114057848217,1.450775333573747,0.0,0.4025244297107589,0.7253876667868735,0.0
camelsgb_45001,0.39751426546024354,1.2663917225110253,0.0,0.30124286726987826,0.6331958612555126,0.0
camelsgb_45003,0.3081245644585178,1.3539371341808608,0.0,0.3459377177707411,0.6769685670904304,0.0
camelsgb_45004,0.26195301647541674,1.3800687113881442,0.0,0.36902349176229166,0.6900343556940721,0.0
camelsgb_45005,0.2799331206390901,1.3818261249453911,0.0,0.360033439680455,0.6909130624726956,0.0
camelsgb_45009,0.43726801588857933,1.2238083416087389,0.0,0.28136599205571033,0.6119041708043694,0.0
camelsgb_45012,0.31722517009483514,1.3497084990543042,0.0,0.3413874149525824,0.6748542495271521,0.0
camelsgb_46003,0.38230427658910093,1.2962476288781732,0.0,0.30884786170544953,0.6481238144390866,0.0
camelsgb_46008,0.31976353595314366,1.3521437578814628,0.0,0.34011823202342817,0.6760718789407314,0.0
camelsgb_46014,0.3491240902805226,1.3307836520434946,0.0,0.3254379548597387,0.6653918260217473,0.0
camelsgb_47001,0.34477270999436765,1.2762045143203018,0.0,0.3276136450028162,0.6381022571601509,0.0
camelsgb_47004,0.3375056753812969,1.296707719552443,0.0,0.3312471623093516,0.6483538597762215,0.0
camelsgb_47005,0.3398854365155268,1.267563025210084,0.0,0.3300572817422366,0.633781512605042,0.0
camelsgb_47008,0.34904680994955445,1.2754435107376283,0.0,0.32547659502522275,0.6377217553688141,0.0
camelsgb_47011,0.34639213267418695,1.306219362745098,0.0,0.3268039336629065,0.653109681372549,0.0
camelsgb_47018,0.34904680994955445,1.2754435107376283,0.0,0.32547659502522275,0.6377217553688141,0.0
camelsgb_48003,0.33752044723870345,1.3140625,0.0,0.3312397763806483,0.65703125,0.0
camelsgb_48011,0.36073266606196824,1.2845060742460024,0.0,0.31963366696901585,0.6422530371230012,0.0
camelsgb_49001,0.35346058845407186,1.2826984126984127,0.0,0.3232697057729641,0.6413492063492063,0.0
camelsgb_50001,0.37489241803427653,1.2760414919882137,0.0,0.31255379098286173,0.6380207459941069,0.0
camelsgb_50002,0.3543447134473508,1.2726643214361646,0.0,0.3228276432763246,0.6363321607180823,0.0
camelsgb_50006,0.39981810444762705,1.2476603617604591,0.0,0.3000909477761865,0.6238301808802296,0.0
camelsgb_50007,0.36268197306424205,1.28904873752202,0.0,0.31865901346787895,0.64452436876101,0.0
camelsgb_50008,0.34854817951896183,1.2798582216057945,0.0,0.3257259102405191,0.6399291108028973,0.0
camelsgb_50011,0.37796083923475415,1.2748876974351542,0.0,0.3110195803826229,0.6374438487175771,0.0
camelsgb_5003,0.6223747832486989,0.9437268944506632,0.19092364595207537,0.18881260837565056,0.4718634472253316,0.19092364595207537
camelsgb_51001,0.36050429801386796,1.279810298102981,0.0,0.319747850993066,0.6399051490514905,0.0
camelsgb_52004,0.246689443869312,1.3737094395280236,0.0,0.376655278065344,0.6868547197640118,0.0
camelsgb_52005,0.32352208619308653,1.3255667447503432,0.0,0.33823895690345673,0.6627833723751716,0.0
camelsgb_52006,0.21167069533298458,1.4064316928020084,0.0,0.3941646523335077,0.7032158464010042,0.0
camelsgb_52007,0.21586498297695336,1.3932367149758453,0.0,0.39206750851152333,0.6966183574879227,0.0
camelsgb_52009,0.23491738871466214,1.3740629685157422,0.0,0.3825413056426689,0.6870314842578711,0.0
camelsgb_52010,0.21542697919535359,1.4012361147531114,0.0,0.3922865104023232,0.7006180573765557,0.0
camelsgb_52011,0.2135372655667381,1.3786516670410287,0.0,0.39323136721663093,0.6893258335205144,0.0
camelsgb_53005,0.22747427533408526,1.4029304029304028,0.0,0.38626286233295737,0.7014652014652014,0.0
camelsgb_53006,0.21030913584826258,1.4136354601470882,0.0,0.3948454320758687,0.7068177300735441,0.0
camelsgb_53007,0.221194949657323,1.4149511480087082,0.0,0.3894025251713385,0.7074755740043541,0.0
camelsgb_53008,0.1679804698593564,1.4356913957993473,0.0,0.4160097650703218,0.7178456978996737,0.0
camelsgb_53009,0.22747427533408526,1.4029304029304028,0.0,0.38626286233295737,0.7014652014652014,0.0
camelsgb_53013,0.14325694305138062,1.4583333333333335,0.0,0.4283715284743097,0.7291666666666667,0.0
camelsgb_53018,0.17928298335408135,1.438569182540656,0.0,0.41035850832295934,0.719284591270328,0.0
